Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
AnonymisaTor,DE,4,0,80.134.58.219,p50863ADB.dip.t-dialin.net,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
anonymityasia,NL,22,0,46.249.58.43,46.249.58.43,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
AnonymizerOne,GB,127,68,87.98.250.244,proxy44.anonymize.me.uk,5000,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
anonymonik2,DE,201,0,176.65.131.140,176.65.131.140,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
anonymous,SE,68,26,83.254.121.99,c83-254-121-99.bredband.comhem.se,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Anonymous,US,0,0,173.128.127.250,173-128-127-250.pools.spcsdns.net,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux armv7l,0,0
anonymous,DE,67,0,109.193.204.247,HSI-KBW-109-193-204-247.hsi7.kabel-badenwuerttemberg.de,9092,9091,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
anonymous,DE,18,31,95.222.108.131,ip-95-222-108-131.unitymediagroup.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Anonymous,PL,6,0,87.204.191.84,87.204.191.84,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.30-rc (git-c697952fdbaa5a9f) on Linux i686,0,0
Anonymous,US,94,10,205.213.115.4,cipafilter.nles.us,444,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
anonymousHSX,UA,0,0,194.187.130.47,core.servicetel.pp.ua,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
AnonymTorProxy,DE,79,2,149.172.128.130,HSI-KBW-149-172-128-130.hsi13.kabel-badenwuerttemberg.de,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Windows Server 2003 Service Pack 2 [server],0,0
anonynode,US,52,1,69.180.109.161,c-69-180-109-161.hsd1.fl.comcast.net,5643,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.3.17-beta on Linux,0,0
Anosognosia,US,2,0,24.116.201.185,24-116-201-185.cpe.cableone.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux i686,0,0
AnotherRelay,US,5,0,108.27.223.60,pool-108-27-223-60.nycmny.fios.verizon.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Darwin i386,0,0
anotherTorRelay,FR,12,18,88.187.186.216,www.tizzef.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.36 (git-aefee9cbdbd32f67) on Linux i686,0,0
anothertorserver,DE,677,43,217.172.186.125,austria125.server4you.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
anqziwwf,RU,0,0,188.143.233.185,188.143.233.185,80,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
ansible,US,3,1,67.183.220.104,c-67-183-220-104.hsd1.wa.comcast.net,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Antares,DE,0,0,89.0.174.84,xdsl-89-0-174-84.netcologne.de,9834,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux armv5tel,0,0
Anthracite,US,36,0,173.242.125.5,torsrvm.snydernet.net,443,80,0,1,1,0,1,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
antiflex,DE,89,110,46.182.18.153,tor-anon-proxy.coma.cc,9911,9912,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
anubis,US,52,10,107.20.33.111,ec2-107-20-33-111.compute-1.amazonaws.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.1.30 on Linux x86_64,0,0
AnythingGoes,SE,5,0,82.182.99.140,1-1-9-46a.msp.mlm.bostream.se,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
AOXOMOXOA,US,2,2,99.11.7.39,adsl-99-11-7-39.dsl.wlfrct.sbcglobal.net,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
aphelion,CZ,432,24,93.185.109.191,93.185.109.191,443,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
apm,FR,794,12,91.121.142.164,ks356556.kimsufi.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
apocrypha38,RU,378,16,188.226.51.71,188.226.51.71-FTTB.planeta.tc,8196,8195,0,0,1,1,1,1,1,1,1,Tor 0.2.2.36 (git-c1414cf70cbfcbb7) on Linux x86_64,0,0
appletree2000,DE,1,0,91.10.46.161,p5B0A2EA1.dip.t-dialin.net,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
Applied,RU,199,4,192.162.102.177,tor-proxy.robert-marquardt.com,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Aquillar,US,7,180,97.107.142.133,aquillar.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
arandomtornode,US,10,0,67.185.231.124,c-67-185-231-124.hsd1.wa.comcast.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.3.18-rc on Linux,0,0
Arbassa,AT,0,0,194.166.248.50,194-166-248-50.adsl.highway.telekom.at,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 2 [workstation],0,0
Archaeopteryx,GB,1,20,87.127.199.35,87-127-199-35.static.enta.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
area26tor,SE,248,59,85.228.196.2,c-02c4e455.03-477-6c6b701.cust.bredbandsbolaget.se,5297,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
aregnfkb,RU,0,0,81.177.169.124,81.177.169.124,80,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
Arendt,JP,69,61,106.187.36.240,li379-240.members.linode.com,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
ari0nsbox,DE,0,0,87.175.156.36,p57AF9C24.dip.t-dialin.net,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.1.31 (git-df8aa0a7943a6364) on Linux i686,0,0
arighttospeak,NL,6,0,82.95.118.50,melvex.xs4all.nl,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux x86_64,0,0
ArikaYumemiya,US,620,67,174.37.99.107,tor.ctgameinfo.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD amd64,0,0
ariolcnode,DE,1,0,87.172.73.117,p57AC4975.dip.t-dialin.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
armcd,GB,24,0,93.93.129.102,tor.armcd.co.uk,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
arpalord,FR,22,1,88.180.106.174,4va54-6-88-180-106-174.fbx.proxad.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
arthurnantes,FR,4,15,88.161.154.132,mar44-4-88-161-154-132.fbx.proxad.net,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.37 (git-e57e8eb4c56348eb) on Linux armv5tel,0,0
Artoo,DE,188,51,87.106.30.4,tor.neusinger.com,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
artur,DE,1,35,87.79.200.30,static-87-79-200-30.netcologne.de,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
artur2,DE,912,25,85.25.108.113,luna689.server4you.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
AS250,EU,181,0,194.150.168.95,kaputte.li,443,80,0,1,1,0,1,0,1,1,1,Tor 0.2.2.36 (git-aefee9cbdbd32f67) on Linux i686,0,0
ASeriesOfTubes,CA,6,0,23.17.81.19,d23-17-81-19.abhsia.telus.net,29668,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
aserver0090,US,1,1,209.59.209.188,turbowutz.dyndns.org,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.18-rc on Linux,0,0
asfgafasdfas,NL,16,2,83.81.240.227,5351F0E3.cm-6-2d.dynamic.ziggo.nl,442,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.30 on Very recent version of Windows [major=6-minor=1] Service Pack 1 [workstation] {personal} {terminal services- single user},0,0
askatasuna64,FR,444,1,37.59.124.216,vks10552.ip-37-59-124.eu,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.2.37 (git-e57e8eb4c56348eb) on Linux x86_64,0,0
askatasuna65,FR,200,16,176.31.175.185,vks16520.ip-176-31-175.eu,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.36 (git-aefee9cbdbd32f67) on Linux x86_64,0,0
assk,SE,11073,7,78.108.63.46,assk.torservers.net,443,80,0,1,1,1,1,0,1,1,1,Tor 0.2.3.16-alpha on Linux,0,0
assk2,SE,2609,3,78.108.63.44,assk2.torservers.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.3.16-alpha on Linux,0,0
Astarus,US,294,0,67.217.170.191,67.217.170.191,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
asterix,GB,0,8,87.194.32.93,87-194-32-93.bethere.co.uk,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.17-beta on Linux,0,0
astoriednepelyn,US,4,11,205.134.213.56,dsl-205-134-213-56.lacey-1.reachoneinternet.net,39,543,0,0,1,0,1,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
AstralStorm,PL,9,1,89.72.183.79,89-72-183-79.dynamic.chello.pl,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
atacama,GB,80,1,85.119.82.142,tor-exit.88.net,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
Atapuerca,ES,3,9,79.151.21.178,178.Red-79-151-21.dynamicIP.rima-tde.net,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.37 (git-e57e8eb4c56348eb) on Linux i686,0,0
atlgonyovLi,US,591,141,216.24.174.245,edebris.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
atzjfmfh,RU,0,0,195.208.185.82,195.208.185.82,80,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
aucxiymi,RU,0,0,188.143.233.90,188.143.233.90,80,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
auriga,US,15,26,173.255.251.207,li261-207.members.linode.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Ausare,GB,5,20,109.104.83.185,wvps109-104-83-185.vps.webfusion.co.uk,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [server],0,0
Austin,US,74,66,38.120.1.251,38.120.1.251,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 2 [workstation],0,0
austri,SE,17591,59,83.241.211.6,83.241.211.6,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.15-alpha on Linux x86_64,0,0
austrina,US,36,0,74.207.237.44,austrina.samwhited.com,9003,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.18-rc on Linux,0,0
AwF,DE,272,102,78.47.18.124,static.124.18.47.78.clients.your-server.de,9099,9031,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
AWM,CZ,594,10,78.102.16.29,78.102.16.29.static.b2b.upcbusiness.cz,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
awxcnx,DE,116,24,62.75.219.7,awxcnx.de,2009,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
AxleRelay3,US,3591,58,76.72.169.90,76.72.169.90,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
axxsdotorg,DE,109,85,78.46.70.204,axxs.org,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux x86_64,0,0
Azad,FR,1,4,31.39.11.99,mic92-h01-31-39-11-99.dsl.sta.abo.bbox.fr,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
azetor,NL,756,14,95.211.154.145,hosted-by.leaseweb.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.15-alpha (git-d2fd67f30991cbc4) on Linux i686,0,0
azrael,AT,36,31,84.112.143.59,chello084112143059.5.11.vie.surfer.at,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.36 (git-c1414cf70cbfcbb7) on Linux x86_64,0,0
azslhmyz,RU,1,0,94.142.139.144,94.142.139.144,80,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
b0ar,US,38,16,69.172.229.250,boar.nocdib.com,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
b9IVvwkf774fF2N7Cvk,DE,616,0,178.63.78.8,crispy.telefonsparbuch.de,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux x86_64,1,0
baajae3eet,AT,18,141,195.202.181.58,h195202181058.med.cm.kabsi.at,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i586,0,0
baal,GB,0,1,91.135.2.234,cust234-dsl91-135-2.idnet.net,4433,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [domain controller],0,0
baba,CH,4,0,62.12.216.125,62-12-216-125.pool.cyberlink.ch,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
babelfish,US,27,120,173.13.141.30,173-13-141-30-sfba.hfc.comcastbusiness.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux armv5tel,0,0
babetor,DE,4,47,78.47.9.150,linuxbabe.be,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
backSlashMF,US,0,0,146.115.169.144,146-115-169-144.c3-0.wth-ubr1.sbo-wth.ma.cable.rcn.com,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on FreeBSD i386,0,0
baconface,GB,3,14,81.187.20.230,baconface.chinafight.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
BadExampleMan,IL,19,0,109.186.152.240,109-186-152-240.bb.netvision.net.il,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Darwin i386,0,0
badgerdash,UA,19,0,95.132.226.79,79-226-132-95.pool.ukrtel.net,23234,23233,0,0,1,0,1,0,1,1,1,Tor 0.2.3.14-alpha (git-9ebf858824796a3d) on FreeBSD i386,0,0
bahamut,US,9,9,173.255.221.96,li231-96.members.linode.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.3.17-beta on Linux,0,0
balastor,AR,109,17,200.58.118.143,tjtech.dattaweb.com,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.16-alpha on Linux,0,0
Balrog,AT,0,0,188.22.80.46,188-22-80-46.adsl.highway.telekom.at,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 on Linux i686,0,0
banaan,NL,3,99,195.241.162.105,195.241.162.105,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Banana,NL,2,0,94.75.220.253,m5.mullvad.net,18456,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
baphomet,DE,136,9,85.214.68.105,amongsari.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux i686,0,0
Barbecue,US,731,18,204.12.227.110,torsrv7.snydernet.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
barf,CA,3,18,76.10.176.79,genergest.dyndns.org,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
BarkerJrNet,CA,16,7,67.212.90.197,bumblebee.barkerjr.net,119,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux i686,0,0
BarkerJrParis1a,FR,5437,0,92.243.8.139,92.243.8.139,21,48614,0,0,1,1,1,1,1,1,1,Tor 0.2.3.18-rc on Linux,0,0
BarkerJrPhoenix,US,95,7,174.138.163.86,phoenix.barkerjr.net,110,50400,0,0,1,0,1,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
barrysoetoro,CA,12,1,174.93.123.33,bas1-brampton37-2925361953.dsl.bell.ca,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Barton,EE,24,4,90.190.27.125,125.27.190.90.dyn.estpak.ee,5190,1863,0,0,1,0,1,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on FreeBSD amd64,0,0
basilisk,US,14,5,98.206.164.131,c-98-206-164-131.hsd1.il.comcast.net,9002,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
BatCave,US,9,12,184.167.154.48,host-184-167-154-48.csp-wy.client.bresnan.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.37 (git-e57e8eb4c56348eb) on Linux i686,0,0
bauruine2,DE,2873,0,176.9.103.20,static.20.103.9.176.clients.your-server.de,27443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.3.15-alpha (git-d2fd67f30991cbc4) on Linux x86_64,0,0
bauruine4,DE,3504,41,188.40.12.93,static.93.12.40.188.clients.your-server.de,34342,None,0,0,1,1,0,1,1,1,0,Tor 0.2.3.15-alpha (git-d2fd67f30991cbc4) on Linux x86_64,0,0
bauruine5,DE,205,0,176.9.47.150,tuxli.ch,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
bavius,US,87,1,50.16.191.48,ec2-50-16-191-48.compute-1.amazonaws.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.3.17-beta on Linux,0,0
bc1245cbe16d5ee9b2,NL,309,3,194.145.200.128,tor1.spider007.net,443,8080,0,1,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
BC6FF8FEAA17,US,92,0,50.46.127.143,50-46-127-143.evrt.wa.frontiernet.net,443,9002,0,0,1,0,0,0,1,1,1,Tor 0.2.3.18-rc on Linux,0,0
BCS2005,DE,0,0,84.139.3.145,p548B0391.dip0.t-ipconnect.de,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
bdntor,DE,2539,23,82.165.193.175,www.hph-web.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
BearNecessities,RU,746,5,46.38.57.196,torsrv3.snydernet.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
Beaver,FI,20,16,77.223.43.54,host-77.223.43.54.laajakaista.ipy.fi,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.16-alpha-dev on Linux,0,0
becks,DE,7,17,176.28.17.171,becks.buksy.de,8080,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.37 (git-e57e8eb4c56348eb) on Linux x86_64,0,0
belette,SE,477,31,213.64.94.151,fh151n1-smy-d3.ias.bredband.telia.com,8080,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD amd64,0,0
Belgarath,SE,17,7,83.249.14.195,c83-249-14-195.bredband.comhem.se,443,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
BelieveInGood,US,1,1,209.20.75.107,209-20-75-107.slicehost.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.18-rc on Linux,0,0
Bellevue,US,12,5,67.160.202.19,c-67-160-202-19.hsd1.ca.comcast.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
BeMyGuest,DE,1031,11,188.40.41.115,tor.toke.de,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.17-beta on Linux,0,0
Benedict,AT,0,1,62.116.64.105,gilean.luchs.at,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.18-rc on Linux,0,0
bert,LV,132,6,87.246.185.40,87.246.185.40,4430,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows Server 2003 Service Pack 2 [server],0,0
bertor,SE,27,115,62.80.200.184,tor-proxy.abc.se,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
BeshirEU,NL,684,27,94.75.205.131,eu.beshir.org,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
BeshirUK,GB,9,17,149.255.97.109,atlantis.tellaerad.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
BFFofDURRUTI,US,32,117,74.207.232.129,li74-129.members.linode.com,443,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
BGC,AU,90,6,202.189.69.158,n58.bgcaus.com,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.36 (git-aefee9cbdbd32f67) on Linux x86_64,0,0
BGCchrp,AU,1,0,203.161.103.17,203.161.103.17,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux ppc,0,0
BhangraOne,US,75,103,67.217.170.179,67.217.170.179,444,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [server],0,0
bhdqoohj,RU,0,0,62.76.191.40,62-76-191-40.clodo.ru,80,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
BigAl,GB,0,0,81.96.103.250,cpc7-warr6-2-0-cust1017.1-1.cable.virginmedia.com,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows XP Service Pack 3 [workstation],0,0
bigbox1,DE,216,48,31.25.155.175,dyn-31-25-155-175.ewacom.ropa.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
BigBoy,US,19651,16,38.229.79.2,torproxy10.teamcymru.net,443,8080,0,0,1,1,1,1,1,1,1,Tor 0.2.3.17-beta on Linux,0,0
BigRelay,IN,154,16,69.147.252.41,tor.bdeal.org,443,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [server],0,0
BikiniTeam,SE,682,14,176.61.137.221,torsrvi.snydernet.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
binarHeid,DE,0,0,84.60.31.251,dslb-084-060-031-251.pools.arcor-ip.net,443,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i586,0,0
bingo,NL,6,6,109.235.49.55,109.235.49.55,1022,None,0,0,1,0,0,0,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
BinPawServ,NO,4,9,87.248.19.149,ip-149-19-248-87.eidsiva.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
birgjavt,RU,0,0,62.76.191.46,62-76-191-46.clodo.ru,80,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
